percentage,count
10.431654676258994,1
10.526315789473683,11
10.588235294117647,1
10.638297872340425,1
10.714285714285714,5
10.75268817204301,2
10.869565217391305,1
10.909090909090908,1
11.11111111111111,91
11.363636363636363,1
11.428571428571429,1
11.538461538461538,3
11.578947368421053,1
11.627906976744185,2
11.711711711711711,1
11.76470588235294,14
11.904761904761903,1
12.0,6
12.056737588652481,1
12.121212121212121,2
12.222222222222221,1
12.32876712328767,1
12.396694214876034,1
12.5,129
12.82051282051282,1
12.903225806451612,2
13.043478260869565,3
13.157894736842104,1
13.333333333333334,23
13.432835820895523,1
13.636363636363635,5
13.725490196078432,1
13.793103448275861,2
13.846153846153847,1
13.88888888888889,1
14.14141414141414,1
14.285714285714285,171
14.814814814814813,3
14.893617021276595,1
15.0,10
15.068493150684931,1
15.09433962264151,1
15.151515151515152,1
15.384615384615385,16
15.789473684210526,7
15.873015873015872,1
16.129032258064516,2
16.3265306122449,1
16.535433070866144,1
16.666666666666664,203
16.911764705882355,1
17.24137931034483,1
17.391304347826086,4
17.599999999999998,1
17.647058823529413,8
17.857142857142858,4
18.181818181818183,29
18.666666666666668,1
18.75,6
18.91891891891892,1
19.047619047619047,3
19.230769230769234,3
19.480519480519483,1
20.0,266
20.192307692307693,1
20.588235294117645,1
20.833333333333336,1
21.21212121212121,1
21.428571428571427,13
21.73913043478261,2
22.07792207792208,1
22.22222222222222,27
22.641509433962266,1
22.727272727272727,2
23.076923076923077,6
23.52941176470588,6
23.809523809523807,2
24.137931034482758,1
25.0,365
25.64102564102564,1
25.806451612903224,1
25.925925925925924,1
26.08695652173913,1
26.31578947368421,3
26.666666666666668,4
27.27272727272727,10
28.57142857142857,49
29.411764705882355,2
30.0,11
30.434782608695656,1
30.76923076923077,1
31.25,4
32.3943661971831,1
33.33333333333333,491
35.294117647058826,1
35.714285714285715,1
36.36363636363637,6
36.84210526315789,1
37.5,9
38.46153846153847,1
38.983050847457626,1
40.0,62
41.66666666666667,1
42.30769230769231,1
42.857142857142854,14
43.333333333333336,1
44.44444444444444,1
45.16129032258064,1
45.45454545454545,2
46.875,1
50.0,805
53.333333333333336,1
55.55555555555556,1
57.14285714285714,3
60.0,10
61.111111111111114,1
62.5,1
66.66666666666666,81
75.0,10
100.0,1340
