percentage,count
3.3333333333333335,17
3.349282296650718,1
3.361344537815126,1
3.3707865168539324,1
3.375527426160337,1
3.3783783783783785,1
3.3846153846153846,1
3.389830508474576,5
3.4013605442176873,2
3.4090909090909087,1
3.4482758620689653,28
3.4759358288770055,1
3.4782608695652173,1
3.488372093023256,3
3.4934497816593884,1
3.5000000000000004,2
3.508771929824561,8
3.5555555555555554,1
3.571428571428571,40
3.584229390681003,1
3.588516746411483,1
3.6016949152542375,1
3.6036036036036037,1
3.614457831325301,1
3.6269430051813467,1
3.6363636363636362,5
3.6585365853658534,1
3.6608863198458574,1
3.664921465968586,1
3.6764705882352944,1
3.6809815950920246,1
3.7037037037037033,38
3.723404255319149,1
3.7267080745341614,1
3.731343283582089,1
3.7383177570093453,1
3.740157480314961,1
3.75,2
3.7735849056603774,7
3.783783783783784,1
3.79746835443038,3
3.821656050955414,1
3.8461538461538463,43
3.8869257950530036,1
3.896103896103896,4
3.90625,1
3.9215686274509802,10
3.9473684210526314,3
3.954802259887006,1
3.968253968253968,1
3.9735099337748347,1
3.977272727272727,1
3.99002493765586,1
4.0,32
4.026845637583892,1
4.07725321888412,1
4.081632653061225,6
4.093567251461988,1
4.10958904109589,2
4.123711340206185,1
4.132231404958678,1
4.166666666666666,48
4.201680672268908,1
4.209183673469387,1
4.2105263157894735,2
4.216867469879518,1
4.23728813559322,1
4.25531914893617,6
4.273504273504273,1
4.285714285714286,3
4.316546762589928,2
4.3478260869565215,55
4.411764705882353,5
4.444444444444445,9
4.464285714285714,1
4.477611940298507,5
4.49438202247191,1
4.511278195488721,1
4.516129032258064,1
4.545454545454546,44
4.57516339869281,1
4.587155963302752,2
4.615384615384616,3
4.62962962962963,1
4.651162790697675,3
4.661016949152542,1
4.6875,2
4.705882352941177,1
4.712041884816754,1
4.716981132075472,1
4.724409448818897,2
4.761904761904762,69
4.819277108433735,1
4.838709677419355,1
4.854368932038835,2
4.864864864864865,1
4.878048780487805,13
4.918032786885246,2
4.935064935064935,1
4.938271604938271,3
4.9504950495049505,1
5.0,71
5.045871559633028,1
5.049088359046284,1
5.084745762711865,5
5.095541401273886,2
5.128205128205128,7
5.154639175257731,1
5.164319248826291,1
5.166051660516605,1
5.172413793103448,6
5.188679245283019,1
5.194805194805195,1
5.2356020942408374,1
5.238095238095238,1
5.246422893481717,1
5.263157894736842,63
5.291005291005291,1
5.326876513317192,1
5.333333333333334,1
5.341246290801187,1
5.357142857142857,4
5.371900826446281,1
5.376344086021505,2
5.405405405405405,15
5.41871921182266,1
5.434782608695652,1
5.442176870748299,2
5.454545454545454,3
5.46218487394958,1
5.46448087431694,1
5.47945205479452,2
5.4945054945054945,1
5.5045871559633035,2
5.524861878453039,1
5.555555555555555,86
5.590062111801243,1
5.607476635514018,1
5.617977528089887,2
5.633802816901409,2
5.660377358490567,6
5.681818181818182,2
5.691056910569105,2
5.69620253164557,1
5.714285714285714,15
5.747126436781609,1
5.769230769230769,5
5.797101449275362,3
5.813953488372093,1
5.88235294117647,78
5.9071729957805905,1
5.921052631578947,1
5.9259259259259265,1
5.952380952380952,1
5.960264900662252,1
6.0,4
6.015037593984962,2
6.024096385542169,2
6.0344827586206895,1
6.046511627906977,1
6.0606060606060606,22
6.097560975609756,1
6.122448979591836,6
6.140350877192982,1
6.153846153846154,2
6.161137440758294,1
6.172839506172839,1
6.179775280898876,1
6.185567010309279,2
6.1946902654867255,1
6.206896551724138,1
6.25,119
6.278026905829597,1
6.315789473684211,1
6.329113924050633,2
6.349206349206349,8
6.382978723404255,8
6.395348837209303,1
6.41025641025641,1
6.422018348623854,1
6.451612903225806,15
6.470588235294119,1
6.493506493506493,1
6.506024096385541,1
6.521739130434782,4
6.5420560747663545,1
6.557377049180328,4
6.5625,1
6.569343065693431,1
6.58682634730539,1
6.60377358490566,1
6.666666666666667,124
6.701030927835052,1
6.741573033707865,4
6.756756756756757,2
6.763285024154589,1
6.779661016949152,3
6.796116504854369,1
6.8181818181818175,3
6.8493150684931505,2
6.862745098039216,1
6.896551724137931,33
6.9306930693069315,1
6.944444444444445,2
6.956521739130435,1
6.96629213483146,1
6.976744186046512,6
7.000000000000001,1
7.017543859649122,2
7.0287539936102235,1
7.042253521126761,2
7.065217391304348,1
7.079646017699115,1
7.1065989847715745,1
7.111111111111111,1
7.142857142857142,146
7.18232044198895,1
7.199999999999999,1
7.2727272727272725,3
7.317073170731707,6
7.352941176470589,4
7.368421052631578,1
7.380952380952381,1
7.4074074074074066,33
7.423580786026202,1
7.446808510638298,1
7.462686567164178,1
7.5,8
7.547169811320755,3
7.569721115537849,1
7.570977917981073,1
7.575757575757576,2
7.627118644067797,2
7.6923076923076925,148
7.777777777777778,1
7.8125,2
7.82122905027933,1
7.8431372549019605,1
7.878787878787878,1
7.894736842105263,6
7.906976744186046,1
7.936507936507936,1
7.971014492753622,1
8.0,23
8.035714285714286,1
8.064516129032258,3
8.080808080808081,1
8.092485549132949,1
8.108108108108109,3
8.148148148148149,1
8.16326530612245,3
8.181818181818182,1
8.187134502923977,1
8.19672131147541,1
8.21529745042493,1
8.21917808219178,2
8.235294117647058,1
8.24742268041237,1
8.294930875576037,1
8.333333333333332,189
8.421052631578947,1
8.433734939759036,1
8.450704225352112,1
8.47457627118644,1
8.49056603773585,2
8.51063829787234,5
8.571428571428571,8
8.620689655172415,1
8.641975308641975,1
8.65979381443299,1
8.674698795180722,1
8.695652173913043,23
8.75,1
8.771929824561402,4
8.791208791208792,1
8.823529411764707,10
8.88888888888889,3
8.91089108910891,1
8.928571428571429,3
8.974358974358974,1
9.090909090909092,216
9.125475285171103,1
9.13978494623656,1
9.183673469387756,1
9.210526315789473,2
9.25925925925926,3
9.30232558139535,4
9.375,7
9.428571428571429,1
9.433962264150944,1
9.45945945945946,1
9.482758620689655,1
9.523809523809524,48
9.58904109589041,1
9.615384615384617,3
9.649122807017543,1
9.659090909090908,1
9.67741935483871,14
9.722222222222223,1
9.75609756097561,3
9.774436090225564,1
9.795918367346939,1
9.803921568627452,3
9.844559585492227,1
9.90990990990991,1
9.939759036144578,1
10.0,262
10.077519379844961,1
10.1010101010101,1
10.112359550561797,1
10.126582278481013,1
10.144927536231885,1
10.16949152542373,1
10.204081632653061,1
10.218978102189782,1
10.256410256410255,5
10.344827586206897,8
10.365853658536585,1
10.38961038961039,1
10.416666666666668,1
10.476190476190476,2
10.526315789473683,37
10.606060606060606,1
10.638297872340425,1
10.666666666666668,1
10.714285714285714,22
10.75268817204301,2
10.81081081081081,4
10.843373493975903,1
10.852713178294573,1
10.869565217391305,4
10.891089108910892,1
10.894941634241246,1
10.909090909090908,2
11.11111111111111,298
11.200000000000001,1
11.267605633802818,1
11.320754716981133,2
11.363636363636363,3
11.428571428571429,9
11.437908496732026,1
11.538461538461538,18
11.578947368421053,1
11.594202898550725,3
11.627906976744185,3
11.650485436893204,1
11.666666666666666,1
11.711711711711711,1
11.76470588235294,48
11.788617886178862,1
11.809045226130653,1
11.811023622047244,1
11.842105263157894,1
11.864406779661017,2
11.904761904761903,1
11.929824561403509,1
11.965811965811966,1
12.0,18
12.056737588652481,1
12.068965517241379,1
12.121212121212121,7
12.162162162162163,1
12.195121951219512,1
12.269938650306749,1
12.280701754385964,1
12.307692307692308,1
12.323943661971832,1
12.32876712328767,3
12.5,365
12.631578947368421,1
12.711864406779661,1
12.727272727272727,1
12.76595744680851,3
12.82051282051282,5
12.903225806451612,7
12.946428571428573,1
12.962962962962962,1
13.043478260869565,14
13.138686131386862,1
13.157894736842104,4
13.20754716981132,2
13.23529411764706,1
13.333333333333334,61
13.4375,1
13.48314606741573,1
13.513513513513514,3
13.636363636363635,16
13.698630136986301,1
13.725490196078432,2
13.793103448275861,11
13.88888888888889,5
13.953488372093023,1
14.14141414141414,1
14.285714285714285,502
14.338235294117647,1
14.3646408839779,1
14.473684210526317,1
14.545454545454545,2
14.556962025316455,1
14.583333333333334,1
14.606741573033707,1
14.666666666666666,1
14.705882352941178,3
14.814814814814813,8
14.925373134328357,1
15.0,29
15.09433962264151,1
15.151515151515152,10
15.167785234899329,1
15.217391304347828,1
15.294117647058824,2
15.384615384615385,62
15.517241379310345,1
15.555555555555555,1
15.789473684210526,14
15.873015873015872,1
15.887850467289718,1
15.909090909090908,1
16.0,8
16.071428571428573,1
16.129032258064516,7
16.216216216216218,2
16.304347826086957,1
16.3265306122449,1
16.346153846153847,1
16.417910447761194,1
16.43835616438356,1
16.535433070866144,1
16.666666666666664,606
16.911764705882355,1
16.964285714285715,1
17.02127659574468,1
17.142857142857142,4
17.23076923076923,1
17.24137931034483,8
17.391304347826086,15
17.5,1
17.599999999999998,1
17.647058823529413,19
17.77777777777778,1
17.791411042944784,1
17.829457364341085,1
17.857142857142858,9
18.181818181818183,88
18.27956989247312,1
18.30065359477124,1
18.367346938775512,1
18.421052631578945,2
18.461538461538463,1
18.51851851851852,4
18.571428571428573,1
18.75,25
18.848167539267017,1
18.91891891891892,1
19.047619047619047,10
19.230769230769234,4
19.35483870967742,1
19.444444444444446,1
19.480519480519483,1
19.548872180451127,1
19.565217391304348,1
19.607843137254903,1
19.82758620689655,1
20.0,855
20.454545454545457,1
20.588235294117645,2
20.634920634920633,1
20.77922077922078,1
20.792079207920793,1
20.833333333333336,6
21.052631578947366,8
21.16788321167883,1
21.21212121212121,2
21.256038647342994,1
21.428571428571427,37
21.62162162162162,1
21.666666666666668,1
21.73913043478261,7
21.875,3
22.07792207792208,1
22.093023255813954,1
22.22222222222222,120
22.58064516129032,3
22.641509433962266,1
22.727272727272727,6
22.857142857142858,1
23.076923076923077,32
23.333333333333332,3
23.52941176470588,10
23.809523809523807,5
24.0,1
24.137931034482758,1
24.324324324324326,1
24.508320726172467,1
24.509803921568626,1
25.0,1198
25.64102564102564,1
25.806451612903224,1
25.925925925925924,2
26.08695652173913,1
26.31578947368421,4
26.666666666666668,13
26.785714285714285,1
26.923076923076923,1
27.27272727272727,42
27.500000000000004,1
27.586206896551722,1
27.77777777777778,3
28.000000000000004,1
28.205128205128204,1
28.57142857142857,175
28.8135593220339,1
28.968253968253972,1
29.166666666666668,2
29.213483146067414,1
29.411764705882355,6
29.72972972972973,1
30.0,45
30.434782608695656,3
30.76923076923077,14
31.03448275862069,1
31.25,9
31.57894736842105,1
31.645569620253166,1
31.818181818181817,2
31.914893617021278,1
32.0,1
32.5,1
33.33333333333333,1603
34.55882352941176,1
34.78260869565217,1
34.883720930232556,1
35.294117647058826,1
35.714285714285715,8
36.36363636363637,17
36.594202898550726,1
37.5,39
38.46153846153847,5
39.62264150943396,1
40.0,227
41.66666666666667,6
42.10526315789473,2
42.30769230769231,2
42.857142857142854,52
43.333333333333336,1
43.75,2
43.80165289256198,1
44.44444444444444,19
45.16129032258064,1
45.45454545454545,3
46.666666666666664,2
47.05882352941176,1
47.368421052631575,1
50.0,2679
53.333333333333336,1
53.84615384615385,1
54.54545454545454,3
55.00000000000001,2
55.55555555555556,6
56.52173913043478,1
57.14285714285714,18
58.333333333333336,2
60.0,63
61.111111111111114,1
61.53846153846154,1
62.5,5
66.66666666666666,332
68.07511737089203,1
70.0,2
71.42857142857143,2
72.94117647058823,1
75.0,55
78.88888888888889,1
80.0,8
81.81818181818183,1
83.33333333333334,2
84.48275862068965,1
85.24590163934425,1
85.34201954397395,1
85.71428571428571,1
88.88888888888889,1
100.0,5177
